date,predicted_volume,total_traffic_volume,is_weekend,revenue_base,revenue_weekend_elastic,year
10-06-2017,70034.815,70534,1,252125.334,290448.3848,2017
11-06-2017,87771.985,98126,1,315979.146,364007.9762,2017
12-06-2017,126970.88,128267,0,457095.168,457095.168,2017
13-06-2017,79646.42,88511,0,286727.112,286727.112,2017
14-06-2017,96349.11,97889,0,346856.796,346856.796,2017
15-06-2017,86403.565,91063,0,311052.834,311052.834,2017
16-06-2017,88107.035,88644,0,317185.326,317185.326,2017
17-06-2017,69184.03,75249,1,249062.508,286920.0092,2017
18-06-2017,72914.88,70936,1,262493.568,302392.5903,2017
19-06-2017,86837.81,84372,0,312616.116,312616.116,2017
20-06-2017,95742.38,98323,0,344672.568,344672.568,2017
21-06-2017,91330.9,95486,0,328791.24,328791.24,2017
22-06-2017,132381.7,149806,0,476574.12,476574.12,2017
23-06-2017,95227.71,94657,0,342819.756,342819.756,2017
24-06-2017,79476.81,88811,1,286116.516,329606.2264,2017
25-06-2017,71637.57,75661,1,257895.252,297095.3303,2017
26-06-2017,85243.41,83348,0,306876.276,306876.276,2017
27-06-2017,86145.235,86494,0,310122.846,310122.846,2017
28-06-2017,157456.99,179114,0,566845.164,566845.164,2017
29-06-2017,104585.525,90884,0,376507.89,376507.89,2017
30-06-2017,112699.755,123907,0,405719.118,405719.118,2017
01-07-2017,66736.235,68223,1,240250.446,276768.5138,2017
02-07-2017,55615.24,52736,1,200214.864,230647.5233,2017
03-07-2017,75932.215,69451,0,273355.974,273355.974,2017
04-07-2017,67692.285,51205,0,243692.226,243692.226,2017
05-07-2017,87448.475,88220,0,314814.51,314814.51,2017
06-07-2017,96143.5,102007,0,346116.6,346116.6,2017
07-07-2017,93948.125,92983,0,338213.25,338213.25,2017
08-07-2017,66901.905,68665,1,240846.858,277455.5804,2017
09-07-2017,64968.085,66002,1,233885.106,269435.6421,2017
10-07-2017,85266.71,76534,0,306960.156,306960.156,2017
11-07-2017,92802.59,97121,0,334089.324,334089.324,2017
12-07-2017,85571.625,89975,0,308057.85,308057.85,2017
13-07-2017,109146.095,100231,0,392925.942,392925.942,2017
14-07-2017,93916.37,92893,0,338098.932,338098.932,2017
15-07-2017,63482.34,67582,1,228536.424,263273.9604,2017
16-07-2017,63607.005,64138,1,228985.218,263790.9711,2017
17-07-2017,89785.25,90116,0,323226.9,323226.9,2017
18-07-2017,103012.415,106965,0,370844.694,370844.694,2017
19-07-2017,129093.82,154315,0,464737.752,464737.752,2017
20-07-2017,113020.255,124102,0,406872.918,406872.918,2017
21-07-2017,102152.435,109154,0,367748.766,367748.766,2017
22-07-2017,66966.91,70264,1,241080.876,277725.1692,2017
23-07-2017,62622.97,62700,1,225442.692,259709.9812,2017
24-07-2017,94177.92,90631,0,339040.512,339040.512,2017
25-07-2017,115454.2,132476,0,415635.12,415635.12,2017
26-07-2017,126977.9,151877,0,457120.44,457120.44,2017
27-07-2017,83764.385,93364,0,301551.786,301551.786,2017
28-07-2017,94294.795,98140,0,339461.262,339461.262,2017
29-07-2017,64180.845,69190,1,231051.042,266170.8004,2017
30-07-2017,63241.845,66849,1,227670.642,262276.5796,2017
31-07-2017,86827.635,85409,0,312579.486,312579.486,2017
01-08-2017,87200.445,88612,0,313921.602,313921.602,2017
02-08-2017,88644.23,89136,0,319119.228,319119.228,2017
03-08-2017,173823.22,194089,0,625763.592,625763.592,2017
04-08-2017,91332.95,90531,0,328798.62,328798.62,2017
05-08-2017,72308.365,77364,1,260310.114,299877.2513,2017
06-08-2017,80073.68,85369,1,288265.248,332081.5657,2017
07-08-2017,102550.94,115565,0,369183.384,369183.384,2017
08-08-2017,88532.385,91563,0,318716.586,318716.586,2017
09-08-2017,143233.37,164198,0,515640.132,515640.132,2017
10-08-2017,104477.105,109677,0,376117.578,376117.578,2017
11-08-2017,108026.685,113116,0,388896.066,388896.066,2017
12-08-2017,69669.845,72024,1,250811.442,288934.7812,2017
13-08-2017,76785.46,76685,1,276427.656,318444.6597,2017
14-08-2017,104716.6,107051,0,376979.76,376979.76,2017
15-08-2017,116008.805,134638,0,417631.698,417631.698,2017
16-08-2017,122933.725,134851,0,442561.41,442561.41,2017
17-08-2017,152455.495,165206,0,548839.782,548839.782,2017
18-08-2017,124244.29,142453,0,447279.444,447279.444,2017
19-08-2017,78600.59,89254,1,282962.124,325972.3668,2017
20-08-2017,65148.63,66348,1,234535.068,270184.3983,2017
21-08-2017,126614.155,137111,0,455810.958,455810.958,2017
22-08-2017,94655.9,90535,0,340761.24,340761.24,2017
23-08-2017,90464.095,91508,0,325670.742,325670.742,2017
24-08-2017,95266.3,96582,0,342958.68,342958.68,2017
25-08-2017,124751.975,122598,0,449107.11,449107.11,2017
26-08-2017,129140.075,159430,1,464904.27,535569.719,2017
27-08-2017,78707.89,75630,1,283348.404,326417.3614,2017
28-08-2017,94610.88,89106,0,340599.168,340599.168,2017
29-08-2017,109263.12,116413,0,393347.232,393347.232,2017
30-08-2017,92476.61,93245,0,332915.796,332915.796,2017
31-08-2017,85049.865,97332,0,306179.514,306179.514,2017
01-09-2017,101034.31,114993,0,363723.516,363723.516,2017
02-09-2017,72313.87,74937,1,260329.932,299900.0817,2017
03-09-2017,59879.245,66080,1,215565.282,248331.2049,2017
04-09-2017,79759.55,70719,0,287134.38,287134.38,2017
05-09-2017,87893.465,87418,0,316416.474,316416.474,2017
06-09-2017,88002.66,89875,0,316809.576,316809.576,2017
07-09-2017,91921.605,94401,0,330917.778,330917.778,2017
08-09-2017,84478.03,93617,0,304120.908,304120.908,2017
09-09-2017,69045.565,68814,1,248564.034,286345.7672,2017
10-09-2017,65906.375,57979,1,237262.95,273326.9184,2017
11-09-2017,84360.695,88227,0,303698.502,303698.502,2017
12-09-2017,109947.1,128639,0,395809.56,395809.56,2017
13-09-2017,89502.365,89316,0,322208.514,322208.514,2017
14-09-2017,86365.155,93482,0,310914.558,310914.558,2017
15-09-2017,95061.545,101578,0,342221.562,342221.562,2017
16-09-2017,77533.595,91979,1,279120.942,321547.3252,2017
17-09-2017,63793.205,61542,1,229655.538,264563.1798,2017
18-09-2017,118365,124689,0,426114,426114,2017
19-09-2017,87925.26,94728,0,316530.936,316530.936,2017
20-09-2017,87547.22,92595,0,315169.992,315169.992,2017
21-09-2017,77906.425,78039,0,280463.13,280463.13,2017
22-09-2017,104229.3,115601,0,375225.48,375225.48,2017
23-09-2017,72564.48,80251,1,261232.128,300939.4115,2017
24-09-2017,65739.455,66004,1,236662.038,272634.6678,2017
25-09-2017,146811.46,138006,0,528521.256,528521.256,2017
26-09-2017,141030.975,132213,0,507711.51,507711.51,2017
27-09-2017,75313.515,88990,0,271128.654,271128.654,2017
28-09-2017,88137.68,91735,0,317295.648,317295.648,2017
29-09-2017,69008.55,101109,0,248430.78,248430.78,2017
30-09-2017,63364.31,84463,1,228111.516,262784.4664,2017
01-10-2017,79583.81,74492,1,286501.716,330049.9768,2017
02-10-2017,133883.61,144343,0,481980.996,481980.996,2017
03-10-2017,88985.57,115010,0,320348.052,320348.052,2017
04-10-2017,65272.435,88855,0,234980.766,234980.766,2017
05-10-2017,93818.57,107606,0,337746.852,337746.852,2017
06-10-2017,71301.305,201183,0,256684.698,256684.698,2017
07-10-2017,76818.1,123429,1,276545.16,318580.0243,2017
08-10-2017,57331.905,61765,1,206394.858,237766.8764,2017
09-10-2017,87720.54,83919,0,315793.944,315793.944,2017
10-10-2017,78033.11,96131,0,280919.196,280919.196,2017
11-10-2017,78452.78,90079,0,282430.008,282430.008,2017
12-10-2017,76477.645,103002,0,275319.522,275319.522,2017
13-10-2017,80526.145,97258,0,289894.122,289894.122,2017
14-10-2017,85760.125,127890,1,308736.45,355664.3904,2017
15-10-2017,78866.69,73266,1,283920.084,327075.9368,2017
16-10-2017,79322.12,87544,0,285559.632,285559.632,2017
17-10-2017,71819.625,89431,0,258550.65,258550.65,2017
18-10-2017,80082.76,91968,0,288297.936,288297.936,2017
19-10-2017,74689.41,90805,0,268881.876,268881.876,2017
20-10-2017,79787.37,92342,0,287234.532,287234.532,2017
21-10-2017,74699.37,105330,1,268917.732,309793.2273,2017
22-10-2017,58796.46,65433,1,211667.256,243840.6789,2017
23-10-2017,74780.095,86036,0,269208.342,269208.342,2017
24-10-2017,78655.315,91832,0,283159.134,283159.134,2017
25-10-2017,74426.895,89855,0,267936.822,267936.822,2017
26-10-2017,66957.12,130688,0,241045.632,241045.632,2017
27-10-2017,112003.095,223543,0,403211.142,403211.142,2017
28-10-2017,66150.98,76716,1,238143.528,274341.3443,2017
29-10-2017,65239.6,75870,1,234862.56,270561.6691,2017
30-10-2017,123709.115,114346,0,445352.814,445352.814,2017
31-10-2017,74986.05,90272,0,269949.78,269949.78,2017
01-11-2017,100158.75,154413,0,360571.5,360571.5,2017
02-11-2017,87415.075,113643,0,314694.27,314694.27,2017
03-11-2017,84535.31,124394,0,304327.116,304327.116,2017
04-11-2017,84536.93,119387,1,304332.948,350591.5561,2017
05-11-2017,65211.625,66540,1,234761.85,270445.6512,2017
06-11-2017,76312.845,83496,0,274726.242,274726.242,2017
07-11-2017,86374.475,87651,0,310948.11,310948.11,2017
08-11-2017,62148.61,87250,0,223734.996,223734.996,2017
09-11-2017,54712.235,91427,0,196964.046,196964.046,2017
10-11-2017,70471.295,88966,0,253696.662,253696.662,2017
11-11-2017,56954.925,73007,1,205037.73,236203.465,2017
12-11-2017,56514.82,64217,1,203453.352,234378.2615,2017
13-11-2017,82728.46,93763,0,297822.456,297822.456,2017
14-11-2017,88173.54,166200,0,317424.744,317424.744,2017
15-11-2017,144495.61,95183,0,520184.196,520184.196,2017
16-11-2017,97914.19,93869,0,352491.084,352491.084,2017
17-11-2017,76388.02,214093,0,274996.872,274996.872,2017
18-11-2017,56780.87,75995,1,204411.132,235481.6241,2017
19-11-2017,55812.73,60910,1,200925.828,231466.5539,2017
20-11-2017,77487.405,87035,0,278954.658,278954.658,2017
21-11-2017,61630.485,89517,0,221869.746,221869.746,2017
22-11-2017,77044.49,87814,0,277360.164,277360.164,2017
23-11-2017,76378.85,49271,0,274963.86,274963.86,2017
24-11-2017,69217.82,75351,0,249184.152,249184.152,2017
25-11-2017,56688.955,66293,1,204080.238,235100.4342,2017
26-11-2017,55717.58,62660,1,200583.288,231071.9478,2017
27-11-2017,77549.45,84161,0,279178.02,279178.02,2017
28-11-2017,78470.535,87465,0,282493.926,282493.926,2017
29-11-2017,60970.875,91521,0,219495.15,219495.15,2017
30-11-2017,86530.82,92289,0,311510.952,311510.952,2017
01-12-2017,78144.45,96852,0,281320.02,281320.02,2017
02-12-2017,56446.31,80362,1,203206.716,234094.1368,2017
03-12-2017,50655.465,60588,1,182359.674,210078.3444,2017
04-12-2017,82328.73,212895,0,296383.428,296383.428,2017
05-12-2017,77153.245,75953,0,277751.682,277751.682,2017
06-12-2017,73377.225,117713,0,264158.01,264158.01,2017
07-12-2017,67771.35,86410,0,243976.86,243976.86,2017
08-12-2017,77719.73,96941,0,279791.028,279791.028,2017
09-12-2017,80768.255,75140,1,290765.718,334962.1071,2017
10-12-2017,58151.28,59425,1,209344.608,241164.9884,2017
11-12-2017,80410.21,107665,0,289476.756,289476.756,2017
12-12-2017,61928.36,87841,0,222942.096,222942.096,2017
13-12-2017,66239.765,95002,0,238463.154,238463.154,2017
14-12-2017,89919.235,98219,0,323709.246,323709.246,2017
15-12-2017,55595.235,105424,0,200142.846,200142.846,2017
16-12-2017,45016.53,95471,1,162059.508,186692.5532,2017
17-12-2017,77622.065,118408,1,279439.434,321914.228,2017
18-12-2017,85794.21,89601,0,308859.156,308859.156,2017
19-12-2017,89434.41,88142,0,321963.876,321963.876,2017
20-12-2017,83999.645,103524,0,302398.722,302398.722,2017
21-12-2017,82572.19,88172,0,297259.884,297259.884,2017
22-12-2017,71308.72,83345,0,256711.392,256711.392,2017
23-12-2017,48426.275,58557,1,174334.59,200833.4477,2017
24-12-2017,72469.865,60663,1,260891.514,300547.0241,2017
25-12-2017,74182.005,48355,0,267055.218,267055.218,2017
26-12-2017,84150.465,65531,0,302941.674,302941.674,2017
27-12-2017,83782.205,78304,0,301615.938,301615.938,2017
28-12-2017,87269.245,139384,0,314169.282,314169.282,2017
29-12-2017,81965.94,97196,0,295077.384,295077.384,2017
30-12-2017,51368.885,59402,1,184927.986,213037.0399,2017
31-12-2017,47028.44,51843,1,169302.384,195036.3464,2017
01-01-2018,69314.945,41984,0,249533.802,249533.802,2018
02-01-2018,78925.885,94245,0,284133.186,284133.186,2018
03-01-2018,68635.45,82155,0,247087.62,247087.62,2018
04-01-2018,69144.145,84846,0,248918.922,248918.922,2018
05-01-2018,73899.38,86855,0,266037.768,266037.768,2018
06-01-2018,47632.765,63919,1,171477.954,197542.603,2018
07-01-2018,57432.72,53696,1,206757.792,238184.9764,2018
08-01-2018,90586.085,81109,0,326109.906,326109.906,2018
09-01-2018,92651.295,87781,0,333544.662,333544.662,2018
10-01-2018,113407.655,161299,0,408267.558,408267.558,2018
11-01-2018,82369.24,121335,0,296529.264,296529.264,2018
12-01-2018,65253.795,82149,0,234913.662,234913.662,2018
13-01-2018,47554.915,63585,1,171197.694,197219.7435,2018
14-01-2018,43029.855,96856,1,154907.478,178453.4147,2018
15-01-2018,97769.325,114242,0,351969.57,351969.57,2018
16-01-2018,72289.27,89723,0,260241.372,260241.372,2018
17-01-2018,70295.645,80855,0,253064.322,253064.322,2018
18-01-2018,85452.805,86436,0,307630.098,307630.098,2018
19-01-2018,88954.245,89515,0,320235.282,320235.282,2018
20-01-2018,49854.905,77417,1,179477.658,206758.262,2018
21-01-2018,63237.44,56688,1,227654.784,262258.3112,2018
22-01-2018,99125.555,97724,0,356851.998,356851.998,2018
23-01-2018,64820.415,62574,0,233353.494,233353.494,2018
24-01-2018,88507.305,85354,0,318626.298,318626.298,2018
25-01-2018,80592.035,162557,0,290131.326,290131.326,2018
26-01-2018,89595.09,93925,0,322542.324,322542.324,2018
27-01-2018,52782.86,76086,1,190018.296,218901.077,2018
28-01-2018,43099.91,66636,1,155159.676,178743.9468,2018
29-01-2018,68924.41,84480,0,248127.876,248127.876,2018
30-01-2018,76516.055,86092,0,275457.798,275457.798,2018
31-01-2018,88479.3,97122,0,318525.48,318525.48,2018
01-02-2018,83748.605,88945,0,301494.978,301494.978,2018
02-02-2018,77596.92,92177,0,279348.912,279348.912,2018
03-02-2018,51468.635,113970,1,185287.086,213450.7231,2018
04-02-2018,54921.19,56380,1,197716.284,227769.1592,2018
05-02-2018,82504.865,93213,0,297017.514,297017.514,2018
06-02-2018,73309.515,84006,0,263914.254,263914.254,2018
07-02-2018,79353.685,102652,0,285673.266,285673.266,2018
08-02-2018,96964.615,100274,0,349072.614,349072.614,2018
09-02-2018,77962.925,90607,0,280666.53,280666.53,2018
10-02-2018,55169.595,75280,1,198610.542,228799.3444,2018
11-02-2018,56554.275,61645,1,203595.39,234541.8893,2018
12-02-2018,75331.945,82071,0,271195.002,271195.002,2018
13-02-2018,63471.73,89692,0,228498.228,228498.228,2018
14-02-2018,81991.995,96557,0,295171.182,295171.182,2018
15-02-2018,81576.895,91939,0,293676.822,293676.822,2018
16-02-2018,86103.275,89468,0,309971.79,309971.79,2018
17-02-2018,60146.82,76487,1,216528.552,249440.8919,2018
18-02-2018,57150.595,57077,1,205742.142,237014.9476,2018
19-02-2018,89273.305,109565,0,321383.898,321383.898,2018
20-02-2018,86043.255,109235,0,309755.718,309755.718,2018
21-02-2018,84108.94,86355,0,302792.184,302792.184,2018
22-02-2018,91244.43,98408,0,328479.948,328479.948,2018
23-02-2018,81374.37,101880,0,292947.732,292947.732,2018
24-02-2018,53520.08,129805,1,192672.288,221958.4758,2018
25-02-2018,61297.555,55786,1,220671.198,254213.2201,2018
26-02-2018,82090.355,82324,0,295525.278,295525.278,2018
27-02-2018,81597.125,127362,0,293749.65,293749.65,2018
28-02-2018,79943.375,88461,0,287796.15,287796.15,2018
01-03-2018,90142.795,90445,0,324514.062,324514.062,2018
02-03-2018,77594.04,101508,0,279338.544,279338.544,2018
03-03-2018,64116.18,73836,1,230818.248,265902.6217,2018
04-03-2018,71111.1,77080,1,255999.96,294911.9539,2018
05-03-2018,112176.075,105310,0,403833.87,403833.87,2018
06-03-2018,82400.48,103856,0,296641.728,296641.728,2018
07-03-2018,75517.625,89489,0,271863.45,271863.45,2018
08-03-2018,82369.35,92419,0,296529.66,296529.66,2018
09-03-2018,77827.515,105698,0,280179.054,280179.054,2018
10-03-2018,60640,76504,1,218304,251486.208,2018
11-03-2018,77155.235,81978,1,277758.846,319978.1906,2018
12-03-2018,83717.295,85415,0,301382.262,301382.262,2018
13-03-2018,82731.675,88591,0,297834.03,297834.03,2018
14-03-2018,77792.415,88631,0,280052.694,280052.694,2018
15-03-2018,76824.87,89028,0,276569.532,276569.532,2018
16-03-2018,87005.7,91759,0,313220.52,313220.52,2018
17-03-2018,48520.345,77456,1,174673.242,201223.5748,2018
18-03-2018,62207.725,61415,1,223947.81,257987.8771,2018
19-03-2018,97843.715,86417,0,352237.374,352237.374,2018
20-03-2018,95605.495,177895,0,344179.782,344179.782,2018
21-03-2018,81465.625,100686,0,293276.25,293276.25,2018
22-03-2018,98321.335,92045,0,353956.806,353956.806,2018
23-03-2018,80659.705,94585,0,290374.938,290374.938,2018
24-03-2018,55974.875,72586,1,201509.55,232139.0016,2018
25-03-2018,57233.935,61281,1,206042.166,237360.5752,2018
26-03-2018,112108.505,141169,0,403590.618,403590.618,2018
27-03-2018,96791.225,107993,0,348448.41,348448.41,2018
28-03-2018,80704.65,99287,0,290536.74,290536.74,2018
29-03-2018,84636.225,93059,0,304690.41,304690.41,2018
30-03-2018,77391.255,94239,0,278608.518,278608.518,2018
31-03-2018,56200.015,74337,1,202320.054,233072.7022,2018
01-04-2018,60557.61,58294,1,218007.396,251144.5202,2018
02-04-2018,88740.735,113962,0,319466.646,319466.646,2018
03-04-2018,98567.41,157923,0,354842.676,354842.676,2018
04-04-2018,74028.89,83742,0,266504.004,266504.004,2018
05-04-2018,82546.95,98331,0,297169.02,297169.02,2018
06-04-2018,80495.23,101819,0,289782.828,289782.828,2018
07-04-2018,59559.785,76916,1,214415.226,247006.3404,2018
08-04-2018,71087.765,81721,1,255915.954,294815.179,2018
09-04-2018,77750.295,110803,0,279901.062,279901.062,2018
10-04-2018,92315.7,88410,0,332336.52,332336.52,2018
11-04-2018,89263.4,100889,0,321348.24,321348.24,2018
12-04-2018,92311.155,93676,0,332320.158,332320.158,2018
13-04-2018,97151.045,169506,0,349743.762,349743.762,2018
14-04-2018,70992.84,82048,1,255574.224,294421.506,2018
15-04-2018,71730.765,68343,1,258230.754,297481.8286,2018
16-04-2018,93257.785,78004,0,335728.026,335728.026,2018
17-04-2018,83815.295,90755,0,301735.062,301735.062,2018
18-04-2018,84502.925,108298,0,304210.53,304210.53,2018
19-04-2018,84485.89,93308,0,304149.204,304149.204,2018
20-04-2018,84781.6,95736,0,305213.76,305213.76,2018
21-04-2018,57797.415,77498,1,208070.694,239697.4395,2018
22-04-2018,63536.88,64705,1,228732.768,263500.1487,2018
23-04-2018,83489.055,87174,0,300560.598,300560.598,2018
24-04-2018,85922.3,89266,0,309320.28,309320.28,2018
25-04-2018,90949.245,89395,0,327417.282,327417.282,2018
26-04-2018,86408.045,93331,0,311068.962,311068.962,2018
27-04-2018,83327.835,96921,0,299980.206,299980.206,2018
28-04-2018,62361.91,77380,1,224502.876,258627.3132,2018
29-04-2018,62343.27,63544,1,224435.772,258550.0093,2018
30-04-2018,90826.26,100286,0,326974.536,326974.536,2018
01-05-2018,88650.67,88857,0,319142.412,319142.412,2018
02-05-2018,93892.725,94198,0,338013.81,338013.81,2018
03-05-2018,87666.8,93975,0,315600.48,315600.48,2018
04-05-2018,89079.79,95393,0,320687.244,320687.244,2018
05-05-2018,66245.655,81836,1,238484.358,274733.9804,2018
06-05-2018,68941.46,59656,1,248189.256,285914.0229,2018
07-05-2018,80678.665,85860,0,290443.194,290443.194,2018
08-05-2018,92556.19,114509,0,333202.284,333202.284,2018
09-05-2018,94504.8,130327,0,340217.28,340217.28,2018
10-05-2018,85308.325,93174,0,307109.97,307109.97,2018
11-05-2018,92544.68,111709,0,333160.848,333160.848,2018
12-05-2018,67671.55,75514,1,243617.58,280647.4522,2018
13-05-2018,69541.36,58399,1,250348.896,288401.9282,2018
14-05-2018,100620.425,117665,0,362233.53,362233.53,2018
15-05-2018,87237.885,99846,0,314056.386,314056.386,2018
16-05-2018,78580.09,91859,0,282888.324,282888.324,2018
17-05-2018,80659.975,92573,0,290375.91,290375.91,2018
18-05-2018,82516.98,96383,0,297061.128,297061.128,2018
19-05-2018,80098.67,73947,1,288355.212,332185.2042,2018
20-05-2018,68297.605,55976,1,245871.378,283243.8275,2018
21-05-2018,103092.65,95307,0,371133.54,371133.54,2018
22-05-2018,110073.105,97202,0,396263.178,396263.178,2018
23-05-2018,69241.095,96333,0,249267.942,249267.942,2018
24-05-2018,65619.23,103472,0,236229.228,236229.228,2018
25-05-2018,84801.975,106077,0,305287.11,305287.11,2018
26-05-2018,53095.3,61617,1,191143.08,220196.8282,2018
27-05-2018,65713.525,57775,1,236568.69,272527.1309,2018
28-05-2018,63501.465,63097,0,228605.274,228605.274,2018
29-05-2018,88091.505,122502,0,317129.418,317129.418,2018
30-05-2018,121640.035,129985,0,437904.126,437904.126,2018
31-05-2018,80034.075,144306,0,288122.67,288122.67,2018
01-06-2018,67704.825,94900,0,243737.37,243737.37,2018
02-06-2018,79125.04,124804,1,284850.144,328147.3659,2018
03-06-2018,68746.475,64723,1,247487.31,285105.3811,2018
04-06-2018,86931.5,87171,0,312953.4,312953.4,2018
05-06-2018,75260.555,90467,0,270937.998,270937.998,2018
06-06-2018,83485.29,112832,0,300547.044,300547.044,2018
07-06-2018,86989.905,96912,0,313163.658,313163.658,2018
08-06-2018,130471.015,121035,0,469695.654,469695.654,2018
09-06-2018,76384.24,139720,1,274983.264,316780.7201,2018
10-06-2018,64706.04,54535,1,232941.744,268348.8891,2018
11-06-2018,145678.815,101029,0,524443.734,524443.734,2018
12-06-2018,111523.575,89468,0,401484.87,401484.87,2018
13-06-2018,87438.665,89348,0,314779.194,314779.194,2018
14-06-2018,71876.965,91149,0,258757.074,258757.074,2018
15-06-2018,65327.935,101480,0,235180.566,235180.566,2018
16-06-2018,57122.99,106207,1,205642.764,236900.4641,2018
17-06-2018,70451.1,82900,1,253623.96,292174.8019,2018
18-06-2018,116385.77,139645,0,418988.772,418988.772,2018
19-06-2018,153473.47,215746,0,552504.492,552504.492,2018
20-06-2018,127873.415,95265,0,460344.294,460344.294,2018
21-06-2018,75440.785,98012,0,271586.826,271586.826,2018
22-06-2018,61946.81,93684,0,223008.516,223008.516,2018
23-06-2018,60796.845,80673,1,218868.642,252136.6756,2018
24-06-2018,68269.575,74946,1,245770.47,283127.5814,2018
25-06-2018,77028.72,95373,0,277303.392,277303.392,2018
26-06-2018,140852.55,120558,0,507069.18,507069.18,2018
27-06-2018,122818.765,90191,0,442147.554,442147.554,2018
28-06-2018,86932.555,98953,0,312957.198,312957.198,2018
29-06-2018,57261.595,90578,0,206141.742,206141.742,2018
30-06-2018,67766.235,68313,1,243958.446,281040.1298,2018
01-07-2018,43488.765,89575,1,156559.554,180356.6062,2018
02-07-2018,80945.13,81708,0,291402.468,291402.468,2018
03-07-2018,87327.84,105211,0,314380.224,314380.224,2018
04-07-2018,87498.95,61798,0,314996.22,314996.22,2018
05-07-2018,79226.81,78366,0,285216.516,285216.516,2018
06-07-2018,79787.745,79773,0,287235.882,287235.882,2018
07-07-2018,50812.705,64126,1,182925.738,210730.4502,2018
08-07-2018,62773.16,61382,1,225983.376,260332.8492,2018
09-07-2018,87308.84,87760,0,314311.824,314311.824,2018
10-07-2018,90849.37,91841,0,327057.732,327057.732,2018
11-07-2018,85686.485,88173,0,308471.346,308471.346,2018
12-07-2018,70388.31,118448,0,253397.916,253397.916,2018
13-07-2018,113510.295,154146,0,408637.062,408637.062,2018
14-07-2018,60258.755,80547,1,216931.518,249905.1087,2018
15-07-2018,52132.73,61182,1,187677.828,216204.8579,2018
16-07-2018,68585.095,83653,0,246906.342,246906.342,2018
17-07-2018,82234.625,86574,0,296044.65,296044.65,2018
18-07-2018,60240.13,89080,0,216864.468,216864.468,2018
19-07-2018,114888.71,138944,0,413599.356,413599.356,2018
20-07-2018,136672.96,156288,0,492022.656,492022.656,2018
21-07-2018,58768.725,71905,1,211567.41,243725.6563,2018
22-07-2018,57404.975,63928,1,206657.91,238069.9123,2018
23-07-2018,76701.755,100277,0,276126.318,276126.318,2018
24-07-2018,80310.985,87191,0,289119.546,289119.546,2018
25-07-2018,69047.715,107522,0,248571.774,248571.774,2018
26-07-2018,94662.835,100724,0,340786.206,340786.206,2018
27-07-2018,86080.975,88640,0,309891.51,309891.51,2018
28-07-2018,68833.01,66979,1,247798.836,285464.2591,2018
29-07-2018,56328.42,83062,1,202782.312,233605.2234,2018
30-07-2018,81842.635,88953,0,294633.486,294633.486,2018
31-07-2018,92186.64,85180,0,331871.904,331871.904,2018
01-08-2018,139881.475,112784,0,503573.31,503573.31,2018
02-08-2018,91088.25,88355,0,327917.7,327917.7,2018
03-08-2018,82213.195,113391,0,295967.502,295967.502,2018
04-08-2018,64960.59,93493,1,233858.124,269404.5588,2018
05-08-2018,41709.35,65325,1,150153.66,172977.0163,2018
06-08-2018,66043.745,110479,0,237757.482,237757.482,2018
07-08-2018,64903.475,103898,0,233652.51,233652.51,2018
08-08-2018,79975.045,91730,0,287910.162,287910.162,2018
09-08-2018,90758.605,111274,0,326730.978,326730.978,2018
10-08-2018,75968.495,91443,0,273486.582,273486.582,2018
11-08-2018,58032.31,74793,1,208916.316,240671.596,2018
12-08-2018,36385.93,69637,1,130989.348,150899.7289,2018
13-08-2018,76349.46,83381,0,274858.056,274858.056,2018
14-08-2018,77038.035,89523,0,277336.926,277336.926,2018
15-08-2018,85020.525,86929,0,306073.89,306073.89,2018
16-08-2018,87423.065,94864,0,314723.034,314723.034,2018
17-08-2018,87981.25,94498,0,316732.5,316732.5,2018
18-08-2018,57556.74,92156,1,207204.264,238699.3121,2018
19-08-2018,62978.555,66598,1,226722.798,261184.6633,2018
20-08-2018,89834.515,153150,0,323404.254,323404.254,2018
21-08-2018,96769.77,87295,0,348371.172,348371.172,2018
22-08-2018,81149.825,88694,0,292139.37,292139.37,2018
23-08-2018,94033.325,91496,0,338519.97,338519.97,2018
24-08-2018,137786.05,257191,0,496029.78,496029.78,2018
25-08-2018,79655.61,120975,1,286760.196,330347.7458,2018
26-08-2018,73244.185,101732,1,263679.066,303758.284,2018
27-08-2018,99035.585,95313,0,356528.106,356528.106,2018
28-08-2018,136470.685,160934,0,491294.466,491294.466,2018
29-08-2018,84194.375,110186,0,303099.75,303099.75,2018
30-08-2018,106796.97,100680,0,384469.092,384469.092,2018
31-08-2018,105989.115,113142,0,381560.814,381560.814,2018
01-09-2018,62011.17,90462,1,223240.212,257172.7242,2018
02-09-2018,69264.725,74807,1,249353.01,287254.6675,2018
03-09-2018,94560.79,87250,0,340418.844,340418.844,2018
04-09-2018,114563.255,221060,0,412427.718,412427.718,2018
05-09-2018,96233.725,110251,0,346441.41,346441.41,2018
06-09-2018,80044.835,100305,0,288161.406,288161.406,2018
07-09-2018,68955.81,88762,0,248240.916,248240.916,2018
08-09-2018,56518.29,67655,1,203465.844,234392.6523,2018
09-09-2018,66082.145,59336,1,237895.722,274055.8717,2018
10-09-2018,79282.92,84265,0,285418.512,285418.512,2018
11-09-2018,74765.33,89320,0,269155.188,269155.188,2018
12-09-2018,92305.65,100965,0,332300.34,332300.34,2018
13-09-2018,91130.12,88342,0,328068.432,328068.432,2018
